start_date,end_date,Count_sum,postcode,latitude,longitude
2022-9-14,2022-9-21,25,5342284019138560 silver Bergamasco Shepherd,53.390446555075535,-2.9371916882939786
2022-9-14,2022-9-21,41,3269220659888128 green Chortai,53.395149045551236,-2.965471026341106
2022-9-30,2022-10-7,5,712843945050112 maroon Manchester Terrier,53.392690910593046,-2.942495476943691
2022-9-30,2022-10-7,18,6109582764015616 turquoise Slovenský Cuvac,53.400354978565346,-2.948022242699267
2022-10-16,2022-10-23,32,6816556193415168 lavender Lancashire Heeler,53.422504550942456,-2.9396658271846263
2022-10-16,2022-10-23,42,8265462846586880 fuchsia Catahoula Leopard Dog,53.37477992293706,-2.929028053799925
2022-10-24,2022-10-31,1,6509613723680768 turquoise Tenterfield Terrier,53.36674982230469,-2.9507339285997887
2022-11-1,2022-11-8,22,8844393698033664 azure German Pinscher,53.39437301285876,-2.952981521451761
2022-11-9,2022-11-16,36,305136884776960 cyan Irish Wolfhound,53.363567940879044,-2.9466276338882835
2022-11-25,2022-12-2,22,6309447854981120 turquoise Blue Picardy Spaniel,53.38494035220276,-2.9458700968317544
2022-11-25,2022-12-2,18,6696776580988928 blue Koolie,53.36266809650496,-2.9423626768093527
2022-12-11,2022-12-18,33,8602477605683200 salmon Chongqing dog,53.39451249442996,-2.9500203238098948
2022-12-11,2022-12-18,18,2753280713162752 salmon Dogo Argentino,53.417966136251856,-2.9708146967155926
2022-12-27,2023-1-3,19,3648606600953856 salmon Ariegeois,53.413098288611664,-2.9571916341906217
2023-1-4,2023-1-11,19,3260947319750656 tan Brittany,53.389452102248626,-2.941668609049543
2023-1-12,2023-1-19,7,1693611691343872 mint green Shikoku,53.386172594074665,-2.960462845692291
2023-1-12,2023-1-19,47,5331362995240960 salmon Dutch Shepherd,53.40544653684909,-2.9350438065121125
2023-1-28,2023-2-4,22,527134286151680 teal Bhotia,53.39421919292977,-2.937286460234077
2023-2-5,2023-2-12,40,4407319632805888 salmon Field Spaniel,53.41021851790706,-2.96385312798418
2023-2-5,2023-2-12,35,8833153141571584 fuchsia Irish Water Spaniel,53.391150892795444,-2.960031041890261
2023-2-13,2023-2-20,16,615021711196160 salmon Griffon Fauve de Bretagne,53.37872941991865,-2.9550103041930242
2023-3-1,2023-3-8,29,1305524222033920 sky blue Schillerstövare,53.39330987219486,-2.9470313652686855
2023-3-9,2023-3-16,6,4613986156806144 salmon Alano Español,53.38594914113606,-2.9738652503943968
2023-3-17,2023-3-24,8,4579593723838464 green Volpino Italiano,53.415567963139424,-2.9411887323740302
2023-3-17,2023-3-24,27,1587634033917952 teal Montenegrin Mountain Hound,53.39563330646423,-2.952303933715939
2023-4-2,2023-4-9,44,583628375457792 maroon Hovawart,53.40178876515322,-2.9468671302031453
2023-4-10,2023-4-17,12,6159747885563904 magenta Peruvian Inca Orchid,53.37240542004489,-2.9267032051723163
2023-4-18,2023-4-25,5,7482641657888768 sky blue Denmark Feist,53.41240465671129,-2.9512915826067
2023-4-26,2023-5-3,7,871168408027136 lavender Armenian Gampr dog,53.38228884230719,-2.926180349181095
2023-5-4,2023-5-11,18,7263572079935488 gold Serbian Tricolour Hound,53.39707670020937,-2.9361841943782565
2023-5-12,2023-5-19,29,4982016963510272 silver Bullmastiff,53.40921779436381,-2.9259968762645485
2023-5-20,2023-5-27,33,2893071178006528 orange Pharaoh Hound,53.392215205430304,-2.9384141255874283
2023-5-28,2023-6-4,25,283539140509696 indigo Austrian Black and Tan Hound,53.41088076827691,-2.9176339225883794
2023-5-28,2023-6-4,15,1469540993073152 salmon English Springer Spaniel,53.380466486991715,-2.9204970434933557
2023-6-13,2023-6-20,4,907713930330112 red Billy,53.39576558141766,-2.950820390311037
2023-6-21,2023-6-28,40,7549085919739904 cyan Plott Hound,53.396786052395946,-2.9265351546068814
2023-6-29,2023-7-6,5,8034910950391808 salmon Flat-Coated Retriever,53.426090547538955,-2.9383538950830825
2023-7-7,2023-7-14,5,8509035242323968 lavender Bulldog,53.36434798179956,-2.9442374027926235
2023-7-15,2023-7-22,44,2485759546228736 pink Soft-Coated Wheaten Terrier,53.39711856885722,-2.949621287407467
2023-7-23,2023-7-30,28,7377215027150848 white Kuvasz,53.38580180462308,-2.936340507168211
2023-7-31,2023-8-7,12,5436135329234944 blue Mucuchies,53.38107832651976,-2.974711070687249
2023-8-8,2023-8-15,31,8074973933469696 silver Basset Artésien Normand,53.400894435724545,-2.933942691475977
2023-8-8,2023-8-15,3,1306693155684352 yellow Petit Basset Griffon Vendéen,53.38093596904881,-2.949839939331241
2023-8-16,2023-8-23,7,8986012258664448 cyan Sardinian Shepherd Dog,53.39135536610067,-2.939995088305295
2023-9-1,2023-9-8,19,6644546553249792 cyan English Toy Terrier,53.402271579900685,-2.9516601899485977
2023-9-1,2023-9-8,40,6271381083783168 black Dingo,53.373909599969416,-2.9736815900449756
2023-9-17,2023-9-24,18,6299429401264128 pink Sinhala Hound,53.38428229286712,-2.94359147226794
2023-9-17,2023-9-24,1,3223512468684800 teal Airedale Terrier,53.37821974314302,-2.9634549576827567
2023-10-3,2023-10-10,30,2707616782352384 orange Jagdterrier,53.38261571361627,-2.9157938094172096
2023-10-11,2023-10-18,29,6361851654832128 sky blue Alano Español,53.37569847163925,-2.950073836013644
2023-10-11,2023-10-18,23,7337245031792640 olive Blue Lacy,53.39104874447482,-2.920528367238603
2023-10-19,2023-10-26,20,6753834634313728 maroon Grand Bleu de Gascogne,53.40048426041636,-2.963319862978892
2023-10-27,2023-11-3,40,3112536847155200 purple Scottish Terrier,53.38860451661548,-2.9474798380653056
2023-11-12,2023-11-19,1,7878968225038336 orange Pharaoh Hound,53.3804126375797,-2.9414843094835987
2023-11-12,2023-11-19,47,7581685696692224 lime Boerboel,53.38946317083374,-2.945993466357436
2023-11-20,2023-11-27,7,49856687112192 maroon Slovakian Wirehaired Pointer,53.40297978168283,-2.9525263949540204
2023-11-28,2023-12-5,41,2675057444782080 pink Manchester Terrier,53.401007018990846,-2.9286654936774994
2023-12-14,2023-12-21,45,2058393573392384 yellow Gascon Saintongeois,53.372243322858615,-2.9297691398153347
2023-12-22,2023-12-29,21,6797997287407616 gold West Highland White Terrier,53.39788432163475,-2.9257239979870064
2023-12-30,2024-1-6,34,1792707412361216 salmon Thai Bangkaew Dog,53.400128540425406,-2.964652812713325
2023-12-30,2024-1-6,26,5396447304351744 fuchsia Chongqing dog,53.371526970360215,-2.93248233156919
2024-1-15,2024-1-22,18,6363670212771840 violet Billy,53.39386094164568,-2.947339171163435
2024-1-23,2024-1-30,25,4028990039785472 mint green Carea Castellano Manchego,53.36076702959459,-2.9353347605764384
2024-1-31,2024-2-7,33,8458059447795712 purple Silky Terrier,53.39364015597692,-2.9149582562195064
2024-2-8,2024-2-15,32,4097998124482560 indigo Cão da Serra de Aires,53.40523635828046,-2.9381194474678978
2024-2-16,2024-2-23,46,6046698801463296 purple Basset Artésien Normand,53.39294296232977,-2.943340972123451
2024-2-24,2024-3-2,19,699831563583488 pink Drever,53.39534247136813,-2.943181591873099
2024-3-3,2024-3-10,46,7523963259322368 purple Magyar agár,53.37317712487495,-2.9346860375044344
2024-3-3,2024-3-10,5,277798822346752 violet Chortai,53.37155617652538,-2.9705425370036664
2024-3-19,2024-3-26,46,6792939715952640 plum King Shepherd,53.361625626639864,-2.9407825117095854
2024-3-27,2024-4-3,47,4003613022093312 green Petit Basset Griffon Vendéen,53.368083568721225,-2.965686721633233
2024-3-27,2024-4-3,18,1474397271490560 magenta Cane Paratore,53.411046769312684,-2.954339824179783
2022-1-9,2022-1-16,14,5706366459052032 pink Cão da Serra de Aires,53.39308589578791,-2.9459548608815567
2022-1-9,2022-1-16,29,6142670472740864 silver Dandie Dinmont Terrier,53.400266149524164,-2.968544750670617
2022-1-17,2022-1-24,43,5408078895775744 silver Danish-Swedish Farmdog,53.40223778202671,-2.979917197476766
2022-1-25,2022-2-1,43,3699582867341312 lime Brussels Griffon,53.39324945041885,-2.9403523938321996
2022-2-2,2022-2-9,2,4693359020998656 olive Shiloh Shepherd,53.401186400418254,-2.971042469822578
2022-2-18,2022-2-25,34,3325925215174656 grey Bakharwal dog,53.402642112950886,-2.920340941965833
2022-2-26,2022-3-5,46,8859864270897152 red Telomian,53.39434322778595,-2.9495458573270525
2022-2-26,2022-3-5,12,6312651671994368 ivory Cane di Oropa,53.37463680611724,-2.939498672912805
2022-3-14,2022-3-21,42,4114973227745280 plum Cursinu,53.38017959277357,-2.9806144851340832
2022-3-14,2022-3-21,7,5632176248848384 azure Russian Spaniel,53.40857392707857,-2.9661417227790707
2022-3-22,2022-3-29,40,5753210451001344 salmon Komondor,53.39463198235683,-2.9430877044683257
2022-4-7,2022-4-14,40,19518533402624 white Briard,53.392568322228335,-2.932591210178771
2022-4-15,2022-4-22,13,7918631681785856 blue Pyrenean Mountain Dog,53.417469366453574,-2.9611744872283907
2022-4-15,2022-4-22,42,7824076441649152 silver Austrian Black and Tan Hound,53.39335874033484,-2.9807181445289643
2022-4-23,2022-4-30,24,8445332750860288 silver Vikhan,53.39391149225948,-2.9486703889434693
2022-5-1,2022-5-8,43,4950741066186752 olive Chihuahua,53.41369259056125,-2.9599398443547216
2022-5-17,2022-5-24,23,2646883910549504 black Saarloos Wolfdog,53.39792944366194,-2.9508470639868847
2022-5-25,2022-6-1,17,5111786283991040 yellow Greenland Dog,53.39332112209481,-2.9612142711022216
2022-6-2,2022-6-9,40,3808263428636672 magenta American Staffordshire Terrier,53.39675099102475,-2.9271266551598956
2022-6-2,2022-6-9,15,7767925838577664 lime Petit Basset Griffon Vendéen,53.39899367054469,-2.9616639466416927
2022-6-10,2022-6-17,24,8233776477896704 grey Smalandstövare,53.427238036995234,-2.951490015485092
2022-6-18,2022-6-25,24,5690901747728384 sky blue Lapponian Herder,53.39975288892258,-2.9511672101170916
2022-6-26,2022-7-3,26,294068288487424 orange Kuchi,53.421261209567824,-2.9366347153749075
2022-7-12,2022-7-19,20,2541422028783616 maroon Beauceron,53.36000202536192,-2.9536792928815885
2022-7-20,2022-7-27,44,1551380401618944 black Parson Russell Terrier,53.374349382163956,-2.9343717324258023
2022-7-20,2022-7-27,18,4205773322190848 turquoise Rajapalayam,53.42172444760247,-2.9437900544967306
2022-8-5,2022-8-12,41,6341258578493440 olive Lithuanian Hound,53.40343930993401,-2.9168300620964374
2022-8-5,2022-8-12,36,7354966507257856 azure Basset Bleu de Gascogne,53.39682896394035,-2.952242413759677
2022-8-13,2022-8-20,7,6810866110431232 magenta Fila Brasileiro,53.42418730309438,-2.963775959207169
2022-8-21,2022-8-28,25,1545378790899712 fuchsia Gascon Saintongeois,53.421366195966684,-2.9384431449879003
2022-8-29,2022-9-5,46,2997498054443008 teal Cane Corso,53.41350605437399,-2.9521683776721375
2022-9-6,2022-9-13,30,6870389118468096 lime Miniature Bull Terrier,53.39012109114846,-2.966243602497684
2022-9-14,2022-9-21,10,4860944976969728 orchid Saluki,53.393424802428044,-2.9528095123248477
2022-9-30,2022-10-7,47,1781147312848896 lime Russian Spaniel,53.39330674828914,-2.948583752974514
2022-9-30,2022-10-7,13,5401715415187456 azure Cane di Oropa,53.394505539221164,-2.954903322598966
2022-10-16,2022-10-23,24,1902676300267520 grey Podenco Canario,53.39326268257924,-2.9803760130715773
2022-10-16,2022-10-23,27,3787143509966848 fuchsia Kuchi,53.407578304600186,-2.9529584621535605
2022-10-24,2022-10-31,3,8561410757885952 red Australian Stumpy Tail Cattle Dog,53.39996038857803,-2.9494302846866276
2022-11-1,2022-11-8,44,2983493216763904 silver Barbet,53.392854770168476,-2.948651609049193
2022-11-17,2022-11-24,14,1152166127468544 magenta Welsh Springer Spaniel,53.36338474124401,-2.9372270858082175
2022-11-17,2022-11-24,47,6024701516185600 cyan Schweizerischer Niederlaufhund,53.39452911573211,-2.9434357967641063
2022-11-25,2022-12-2,12,6730397360586752 grey German Hound,53.38820815110702,-2.981077227182027
2022-12-3,2022-12-10,44,6528219773665280 azure Cavalier King Charles Spaniel,53.363311734403,-2.95622139556167
2022-12-11,2022-12-18,7,5908675885531136 tan McNab dog,53.39376379464137,-2.933521585643007
2022-12-19,2022-12-26,10,2005404374532096 lime Welsh Springer Spaniel,53.366854488197,-2.9686929853952506
2022-12-27,2023-1-3,47,1026794671046656 azure Löwchen,53.39405426532442,-2.9462418177575955
2023-1-4,2023-1-11,25,3514843598422016 violet Karst Shepherd,53.409334780798886,-2.944157632085421
2023-1-20,2023-1-27,21,1437558445703168 grey Garafian Shepherd,53.38558875634497,-2.944073914764431
2023-1-28,2023-2-4,24,2950564683972608 cyan Saint Bernard,53.384900298775044,-2.937797335120081
2023-2-5,2023-2-12,5,6532383924813824 olive Eurasier,53.41094296396635,-2.9439870944023596
2023-2-5,2023-2-12,35,678127204302848 blue Miniature Schnauzer,53.3963230914233,-2.9466357789468702
2023-2-13,2023-2-20,24,2192748555796480 red Pungsan Dog,53.384348577447064,-2.947403114959002
2023-2-21,2023-2-28,14,6071156222197760 grey Tyrolean Hound,53.361818062378184,-2.943003896388632
2023-3-9,2023-3-16,31,8845814933749760 orchid Beauceron,53.41594987692437,-2.9464771549360194
2023-3-9,2023-3-16,45,4401622962667520 lime Boerboel,53.37061976848959,-2.9645485994664114
2023-3-25,2023-4-1,10,93232050470912 teal Treeing Feist,53.39959504595009,-2.9498261735496953
2023-3-25,2023-4-1,14,8500481936588800 maroon Patterdale Terrier,53.39592131886174,-2.923276004021659
2023-4-10,2023-4-17,40,5993804232392704 orange Rafeiro do Alentejo,53.37905695187125,-2.9652684451713185
2023-4-10,2023-4-17,9,7050366625513472 azure Australian Cattle Dog,53.39659315746567,-2.9796210287388476
2023-4-18,2023-4-25,23,1262580823752704 green Pungsan Dog,53.42122660668671,-2.9701028324180925
2023-4-26,2023-5-3,40,4134721688698880 white Greek Harehound,53.40138962929732,-2.9600866163582396
2023-5-4,2023-5-11,47,2138547467321344 teal Slovakian Wirehaired Pointer,53.393810670532986,-2.9470366483878934
2023-5-12,2023-5-19,37,1281666544828416 ivory Whippet,53.385666220243934,-2.9697417111880213
2023-5-20,2023-5-27,21,4422980505436160 sky blue Bearded Collie,53.37518811666424,-2.948897058552916
2023-6-5,2023-6-12,3,1741224354512896 magenta Patterdale Terrier,53.4072720341609,-2.955275550456122
2023-6-13,2023-6-20,7,8195998723604480 mint green Ratonero Mallorquin,53.39599722046085,-2.9438141930583015
2023-6-21,2023-6-28,27,1185279773769728 orchid Austrian Pinscher,53.38916110234314,-2.9525327174670792
2023-6-29,2023-7-6,37,2651227038941184 white Manchester Terrier,53.40560864172431,-2.9420671612240312
2023-7-7,2023-7-14,16,6962317300334592 lavender Tibetan Spaniel,53.39174249872424,-2.9498745099273265
2023-7-7,2023-7-14,48,2657446155780096 orange German Hound,53.37136411410655,-2.9391847202530244
2023-7-23,2023-7-30,37,509550515978240 turquoise Kooikerhondje,53.39203378351766,-2.947667846945137
2023-7-23,2023-7-30,8,1758275922034688 grey Montenegrin Mountain Hound,53.40667067694032,-2.9395222951046662
2023-7-31,2023-8-7,45,3240275621183488 red Saint Hubert Jura Hound,53.3799017526039,-2.9743534560985836
2023-8-16,2023-8-23,11,6268400695246848 fuchsia Griffon Bleu de Gascogne,53.38800091191646,-2.9524412051259787
2023-8-24,2023-8-31,38,4769745129701376 fuchsia Cesky Fousek,53.4010260068949,-2.9554454564945445
2023-8-24,2023-8-31,9,3737169445257216 yellow Sporting Lucas Terrier,53.39700416167511,-2.9320256913089224
2023-9-1,2023-9-8,27,8201753254166528 yellow Segugio dell'Appennino,53.396857810765766,-2.9451260828448085
2023-9-17,2023-9-24,2,683116804964352 lime English Springer Spaniel,53.39461494280001,-2.984019974513103
2023-9-25,2023-10-2,38,2791186542624768 mint green Bracco Italiano,53.395164909215055,-2.955351705856856
2023-10-3,2023-10-10,10,8920526433026048 tan Armant,53.3810518252013,-2.9373673544909025
2023-10-11,2023-10-18,34,5403163127447552 olive German Hound,53.40747219451096,-2.935751975597441
2023-10-19,2023-10-26,25,3966406567657472 indigo Braque du Bourbonnais,53.38312861049938,-2.9637722681449077
2023-10-27,2023-11-3,26,1412396199444480 ivory Icelandic Sheepdog,53.38630592118661,-2.9517258539988234
2023-11-4,2023-11-11,48,8036753371824128 lime Old English Terrier,53.36615882059265,-2.96759137604181
2023-11-12,2023-11-19,33,1555086377484288 olive Eurasier,53.38941858368006,-2.9790958139157055
2023-11-12,2023-11-19,10,5529307298398208 fuchsia Perro de Presa Mallorquin,53.3908781155941,-2.952711055586974
2023-11-28,2023-12-5,26,2573050220380160 fuchsia Karst Shepherd,53.402046491778535,-2.9367903640765007
2023-11-28,2023-12-5,30,8960084155564032 lavender Chesapeake Bay Retriever,53.39589919697675,-2.951852792413206
2023-12-14,2023-12-21,5,5251414645276672 gold Lagotto Romagnolo,53.375552857514236,-2.9307750765414085
2023-12-22,2023-12-29,9,7373408723533824 silver Phalène,53.42437722118753,-2.965381498300303
2023-12-22,2023-12-29,42,8484333880868864 maroon Segugio Italiano,53.38785608530885,-2.9758498449158424
2023-12-30,2024-1-6,2,6223920237641728 black Cesky Terrier,53.37509747444618,-2.963923759343288
2024-1-15,2024-1-22,41,4675611897364480 magenta Grand Anglo-Français Blanc et Orange,53.394977073178225,-2.939954059976344
2024-1-23,2024-1-30,3,1187580164964352 cyan Plummer Terrier,53.40996255475597,-2.933945028589619
2024-1-23,2024-1-30,24,6378926528004096 white Norrbottenspets,53.39627865221638,-2.9481193372845382
2024-1-31,2024-2-7,26,6585680320790528 fuchsia Rafeiro do Alentejo,53.39383553955719,-2.948714360084068
2024-2-8,2024-2-15,32,90038782132224 purple Northern Inuit Dog,53.39779829739241,-2.9526107282429166
2024-2-16,2024-2-23,11,3789757907730432 tan Chow Chow,53.398600694421006,-2.942780339418732
2024-2-24,2024-3-2,40,4204373880078336 lavender American Bulldog,53.381806160393076,-2.91760647659828
2024-3-11,2024-3-18,46,3621588647804928 violet Cirneco dell'Etna,53.39545671595045,-2.9603096405774068
2024-3-11,2024-3-18,44,8573231143321600 purple Swedish Lapphund,53.39799493069093,-2.9545131090546874
2024-3-19,2024-3-26,13,2787584291897344 magenta Braque d'Auvergne,53.38365264408353,-2.9301116564544145
2024-3-27,2024-4-3,39,7978668076826624 violet American Staffordshire Terrier,53.380598580849025,-2.952887030472766
2022-1-1,2022-1-8,31,8000629844738048 orchid Greater Swiss Mountain Dog,53.37633217206987,-2.926862467806359
2022-1-17,2022-1-24,8,9005296693280768 orchid Affenpinscher,53.394188976247165,-2.9485823708677117
2022-1-25,2022-2-1,6,3211283824377856 indigo Phalène,53.387776369490346,-2.937328156305398
2022-1-25,2022-2-1,31,1297429099970560 azure Šarplaninac,53.39804055496239,-2.9436987317627654
2022-2-10,2022-2-17,44,2605389763837952 turquoise Old English Sheepdog,53.40053805335832,-2.9670906327318107
2022-2-10,2022-2-17,3,8029024961953792 tan Billy,53.39526935268273,-2.957803874888441
